# Time(s) i_C(A) V_C(V) V_R5(V) V_L1(V) Vg1(V) Vg2(V)
0.05289000 0.34400384 145.58268508 3.44003843 34.54014551 146.25559847 48.75186616
0.05290000 0.34193235 145.92565358 3.41932349 34.41679392 146.54251405 48.84750468
0.05291000 0.33985600 146.26654816 3.39855996 34.29295320 146.82734695 48.94244898
0.05292000 0.33777481 146.60536396 3.37774812 34.16862510 147.11009310 49.03669770
0.05293000 0.33568883 146.94209618 3.35688827 34.04381139 147.39074849 49.13024950
0.05294000 0.33359807 147.27674003 3.33598072 33.91851384 147.66930913 49.22310304
0.05295000 0.33150258 147.60929075 3.31502576 33.79273423 147.94577107 49.31525702
0.05296000 0.32940237 147.93974361 3.29402368 33.66647436 148.22013037 49.40671012
0.05297000 0.32729748 148.26809392 3.27297479 33.53973601 148.49238313 49.49746104
0.05298000 0.32518794 148.59433702 3.25187938 33.41252098 148.76252549 49.58750850
0.05299000 0.32307378 148.91846826 3.23073775 33.28483109 149.03055360 49.67685120
0.05300000 0.32095502 149.24048304 3.20955021 33.15666815 149.29646366 49.76548789
0.05301000 0.31883171 149.56037678 3.18831705 33.02803398 149.56025188 49.85341729
0.05302000 0.31670386 149.87814494 3.16703858 32.89893040 149.82191452 49.94063817
0.05303000 0.31457151 150.19378299 3.14571510 32.76935926 150.08144787 50.02714929
0.05304000 0.31243469 150.50728647 3.12434692 32.63932240 150.33884822 50.11294941
0.05305000 0.31029343 150.81865090 3.10293432 32.50882165 150.59411192 50.19803731
0.05306000 0.30814776 151.12787186 3.08147763 32.37785889 150.84723535 50.28241178
0.05307000 0.30599771 151.43494496 3.05997715 32.24643596 151.09821491 50.36607164
0.05308000 0.30384332 151.73986584 3.03843317 32.11455474 151.34704702 50.44901567
0.05309000 0.30168460 152.04263016 3.01684602 31.98221711 151.59372816 50.53124272
0.05310000 0.29952160 152.34323361 2.99521598 31.84942493 151.83825482 50.61275161
0.05311000 0.29735434 152.64167194 2.97354338 31.71618010 152.08062351 50.69354117
0.05312000 0.29518285 152.93794088 2.95182852 31.58248452 152.32083081 50.77361027
0.05313000 0.29300717 153.23203624 2.93007170 31.44834008 152.55887329 50.85295776
0.05314000 0.29082732 153.52395383 2.90827324 31.31374869 152.79474757 50.93158252
0.05315000 0.28864335 153.81368951 2.88643345 31.17871226 153.02845030 51.00948343
0.05316000 0.28645526 154.10123916 2.86455264 31.04323271 153.25997816 51.08665939
0.05317000 0.28426311 154.38659868 2.84263112 30.90731197 153.48932785 51.16310928
0.05318000 0.28206692 154.66976403 2.82066919 30.77095197 153.71649612 51.23883204
0.05319000 0.27986672 154.95073119 2.79866718 30.63415464 153.94147974 51.31382658
0.05320000 0.27766254 155.22949614 2.77662539 30.49692194 154.16427551 51.38809184
0.05321000 0.27545441 155.50605495 2.75454414 30.35925581 154.38488026 51.46162675
0.05322000 0.27324237 155.78040367 2.73242374 30.22115820 154.60329086 51.53443029
0.05323000 0.27102645 156.05253840 2.71026451 30.08263109 154.81950421 51.60650140
0.05324000 0.26880668 156.32245528 2.68806676 29.94367643 155.03351723 51.67783908
0.05325000 0.26658308 156.59015048 2.66583080 29.80429621 155.24532688 51.74844229
0.05326000 0.26435570 156.85562018 2.64355696 29.66449240 155.45493015 51.81831005
0.05327000 0.26212455 157.11886062 2.62124555 29.52426700 155.66232406 51.88744135
0.05328000 0.25988969 157.37986805 2.59889688 29.38362199 155.86750566 51.95583522
0.05329000 0.25765113 157.63863877 2.57651128 29.24255937 156.07047205 52.02349068
0.05330000 0.25540891 157.89516909 2.55408906 29.10108116 156.27122032 52.09040677
0.05331000 0.25316305 158.14945537 2.53163054 28.95918935 156.46974764 52.15658255
0.05332000 0.25091360 158.40149400 2.50913604 28.81688597 156.66605118 52.22201706
0.05333000 0.24866059 158.65128139 2.48660588 28.67417303 156.86012814 52.28670938
0.05334000 0.24640404 158.89881399 2.46404038 28.53105257 157.05197577 52.35065859
0.05335000 0.24414399 159.14408830 2.44143986 28.38752663 157.24159135 52.41386378
0.05336000 0.24188046 159.38710081 2.41880465 28.24359723 157.42897218 52.47632406
0.05337000 0.23961351 159.62784808 2.39613505 28.09926643 157.61411559 52.53803853
0.05338000 0.23734314 159.86632669 2.37343140 27.95453628 157.79701896 52.59900632
0.05339000 0.23506940 160.10253324 2.35069402 27.80940883 157.97767968 52.65922656
0.05340000 0.23279232 160.33646438 2.32792323 27.66388615 158.15609519 52.71869840
0.05341000 0.23051194 160.56811678 2.30511936 27.51797030 158.33226295 52.77742098
0.05342000 0.22822827 160.79748716 2.28228272 27.37166336 158.50618046 52.83539349
0.05343000 0.22594137 161.02457224 2.25941365 27.22496741 158.67784524 52.89261508
0.05344000 0.22365125 161.24936882 2.23651247 27.07788453 158.84725487 52.94908496
0.05345000 0.22135795 161.47187368 2.21357950 26.93041682 159.01440692 53.00480231
0.05346000 0.21906151 161.69208367 2.19061507 26.78256636 159.17929902 53.05976634
0.05347000 0.21676195 161.90999566 2.16761951 26.63433527 159.34192884 53.11397628
0.05348000 0.21445931 162.12560654 2.14459314 26.48572564 159.50229405 53.16743135
0.05349000 0.21215363 162.33891327 2.12153630 26.33673959 159.66039238 53.22013079
0.05350000 0.20984493 162.54991280 2.09844930 26.18737924 159.81622159 53.27207386
0.05351000 0.20753325 162.75860213 2.07533247 26.03764671 159.96977945 53.32325982
0.05352000 0.20521862 162.96497831 2.05218616 25.88754413 160.12106379 53.37368793
0.05353000 0.20290107 163.16903839 2.02901067 25.73707362 160.27007245 53.42335748
0.05354000 0.20058064 163.37077948 2.00580635 25.58623734 160.41680332 53.47226777
0.05355000 0.19825735 163.57019871 1.98257352 25.43503742 160.56125431 53.52041810
0.05356000 0.19593125 163.76729325 1.95931252 25.28347601 160.70342337 53.56780779
0.05357000 0.19360237 163.96206029 1.93602367 25.13155526 160.84330848 53.61443616
0.05358000 0.19127073 164.15449706 1.91270730 24.97927734 160.98090766 53.66030255
0.05359000 0.18893638 164.34460084 1.88936375 24.82664441 161.11621893 53.70540631
0.05360000 0.18659933 164.53236892 1.86599335 24.67365864 161.24924039 53.74974680
0.05361000 0.18425964 164.71779863 1.84259643 24.52032221 161.37997014 53.79332338
0.05362000 0.18191733 164.90088733 1.81917332 24.36663728 161.50840632 53.83613544
0.05363000 0.17957244 165.08163243 1.79572435 24.21260605 161.63454711 53.87818237
0.05364000 0.17722499 165.26003135 1.77224987 24.05823070 161.75839072 53.91946357
0.05365000 0.17487502 165.43608156 1.74875020 23.90351344 161.87993538 53.95997846
0.05366000 0.17252257 165.60978056 1.72522567 23.74845645 161.99917937 53.99972646
0.05367000 0.17016766 165.78112588 1.70167662 23.59306195 162.11612099 54.03870700
0.05368000 0.16781034 165.95011508 1.67810339 23.43733213 162.23075858 54.07691953
0.05369000 0.16545063 166.11674576 1.65450631 23.28126922 162.34309052 54.11436351
0.05370000 0.16308857 166.28101556 1.63088572 23.12487543 162.45311520 54.15103840
0.05371000 0.16072419 166.44292213 1.60724195 22.96815298 162.56083106 54.18694369
0.05372000 0.15835753 166.60246319 1.58357533 22.81110411 162.66623657 54.22207886
0.05373000 0.15598862 166.75963645 1.55988621 22.65373104 162.76933024 54.25644341
0.05374000 0.15361749 166.91443969 1.53617492 22.49603601 162.87011059 54.29003686
0.05375000 0.15124418 167.06687071 1.51244180 22.33802126 162.96857620 54.32285873
0.05376000 0.14886872 167.21692733 1.48868718 22.17968904 163.06472566 54.35490855
0.05377000 0.14649114 167.36460744 1.46491140 22.02104160 163.15855762 54.38618587
0.05378000 0.14411148 167.50990892 1.44111481 21.86208119 163.25007072 54.41669024
0.05379000 0.14172977 167.65282972 1.41729773 21.70281007 163.33926369 54.44642123
0.05380000 0.13934605 167.79336779 1.39346051 21.54323050 163.42613524 54.47537841
0.05381000 0.13696035 167.93152116 1.36960349 21.38334476 163.51068414 54.50356138
0.05382000 0.13457270 168.06728784 1.34572700 21.22315512 163.59290920 54.53096973
0.05383000 0.13218314 168.20066592 1.32183138 21.06266384 163.67280924 54.55760308
0.05384000 0.12979170 168.33165349 1.29791698 20.90187322 163.75038312 54.58346104
0.05385000 0.12739841 168.46024870 1.27398413 20.74078554 163.82562975 54.60854325
0.05386000 0.12500332 168.58644972 1.25003318 20.57940308 163.89854806 54.63284935
0.05387000 0.12260645 168.71025474 1.22606446 20.41772815 163.96913700 54.65637900
0.05388000 0.12020783 168.83166203 1.20207831 20.25576303 164.03739558 54.67913186
0.05389000 0.11780751 168.95066984 1.17807509 20.09351004 164.10332283 54.70110761
0.05390000 0.11540551 169.06727649 1.15405511 19.93097147 164.16691780 54.72230593
0.05391000 0.11300187 169.18148031 1.13001874 19.76814964 164.22817960 54.74272653
0.05392000 0.11059663 169.29327970 1.10596631 19.60504686 164.28710735 54.76236912
0.05393000 0.10818982 169.40267305 1.08189815 19.44166545 164.34370022 54.78123341
0.05394000 0.10578146 169.50965882 1.05781463 19.27800773 164.39795740 54.79931913
0.05395000 0.10337161 169.61423548 1.03371606 19.11407603 164.44987813 54.81662604
0.05396000 0.10096028 169.71640154 1.00960281 18.94987267 164.49946165 54.83315388
0.05397000 0.09854752 169.81615556 0.98547521 18.78539999 164.54670728 54.84890243
0.05398000 0.09613336 169.91349612 0.96133360 18.62066034 164.59161433 54.86387144
0.05399000 0.09371783 170.00842182 0.93717833 18.45565604 164.63418217 54.87806072
0.05400000 0.09130097 170.10093134 0.91300974 18.29038944 164.67441019 54.89147006
0.05401000 0.08888282 170.19102334 0.88882817 18.12486290 164.71229783 54.90409928
0.05402000 0.08646340 170.27869655 0.86463397 17.95907876 164.74784454 54.91594818
0.05403000 0.08404275 170.36394973 0.84042749 17.79303939 164.78104981 54.92701660
0.05404000 0.08162091 170.44678165 0.81620906 17.62674714 164.81191319 54.93730440
0.05405000 0.07919790 170.52719115 0.79197903 17.46020437 164.84043422 54.94681141
0.05406000 0.07677377 170.60517708 0.76773774 17.29341345 164.86661251 54.95553750
0.05407000 0.07434855 170.68073833 0.74348554 17.12637676 164.89044767 54.96348256
0.05408000 0.07192228 170.75387384 0.71922278 16.95909666 164.91193938 54.97064646
0.05409000 0.06949498 170.82458255 0.69494979 16.79157554 164.93108732 54.97702911
0.05410000 0.06706669 170.89286347 0.67066693 16.62381577 164.94789123 54.98263041
0.05411000 0.06463745 170.95871562 0.64637453 16.45581974 164.96235086 54.98745029
0.05412000 0.06220729 171.02213807 0.62207295 16.28758984 164.97446602 54.99148867
0.05413000 0.05977625 171.08312991 0.59776253 16.11912845 164.98423652 54.99474551
0.05414000 0.05734436 171.14169029 0.57344361 15.95043798 164.99166223 54.99722074
0.05415000 0.05491165 171.19781836 0.54911654 15.78152081 164.99674304 54.99891435
0.05416000 0.05247817 171.25151334 0.52478167 15.61237935 164.99947889 54.99982630
0.05417000 0.05004393 171.30277445 0.50043934 15.44301601 164.99986972 54.99995657
0.05418000 0.04760899 171.35160097 0.47608989 15.27343319 164.99791554 54.99930518
0.05419000 0.04517337 171.39799220 0.45173368 15.10363330 164.99361638 54.99787213
0.05420000 0.04273711 171.44194749 0.42737105 14.93361875 164.98697229 54.99565743
0.05421000 0.04030023 171.48346621 0.40300235 14.76339196 164.97798338 54.99266113
0.05422000 0.03786279 171.52254777 0.37862792 14.59295536 164.96664976 54.98888325
0.05423000 0.03542481 171.55919161 0.35424811 14.42231135 164.95297160 54.98432387
0.05424000 0.03298633 171.59339722 0.32986326 14.25146237 164.93694909 54.97898303
0.05425000 0.03054737 171.62516411 0.30547372 14.08041085 164.91858246 54.97286082
0.05426000 0.02810798 171.65449182 0.28107985 13.90915921 164.89787198 54.96595733
0.05427000 0.02566820 171.68137994 0.25668198 13.73770989 164.87481793 54.95827264
0.05428000 0.02322805 171.70582809 0.23228046 13.56606533 164.84942064 54.94980688
0.05429000 0.02078756 171.72783593 0.20787564 13.39422797 164.82168048 54.94056016
0.05430000 0.01834679 171.74740312 0.18346786 13.22220024 164.79159784 54.93053261
0.05431000 0.01590575 171.76452941 0.15905748 13.04998460 164.75917315 54.91972438
0.05432000 0.01346448 171.77921454 0.13464484 12.87758349 164.72440686 54.90813562
0.05433000 0.01102303 171.79145831 0.11023028 12.70499936 164.68729947 54.89576649
0.05434000 0.00858142 171.80126055 0.08581416 12.53223466 164.64785152 54.88261717
0.05435000 0.00613968 171.80862110 0.06139681 12.35929185 164.60606355 54.86868785
0.05436000 0.00369786 171.81353988 0.03697860 12.18617339 164.56193617 54.85397872
0.05437000 0.00125599 171.81601681 0.01255986 12.01288174 164.51546999 54.83849000
0.05438000 -0.00118591 171.81605185 -0.01185906 11.83941936 164.46666569 54.82222190
0.05439000 -0.00362778 171.81364500 -0.03627782 11.66578871 164.41552395 54.80517465
0.05440000 -0.00606961 171.80879630 -0.06069605 11.49199227 164.36204551 54.78734850
0.05441000 -0.00851134 171.80150582 -0.08511342 11.31803250 164.30623111 54.76874370
0.05442000 -0.01095296 171.79177366 -0.10952959 11.14391187 164.24808157 54.74936052
0.05443000 -0.01339442 171.77959995 -0.13394420 10.96963287 164.18759769 54.72919923
0.05444000 -0.01583569 171.76498488 -0.15835690 10.79519796 164.12478034 54.70826011
0.05445000 -0.01827674 171.74792865 -0.18276735 10.62060963 164.05963042 54.68654347
0.05446000 -0.02071752 171.72843150 -0.20717521 10.44587036 163.99214884 54.66404961
0.05447000 -0.02315801 171.70649370 -0.23158012 10.27098262 163.92233658 54.64077886
0.05448000 -0.02559817 171.68211558 -0.25598174 10.09594892 163.85019461 54.61673154
0.05449000 -0.02803797 171.65529748 -0.28037972 9.92077173 163.77572397 54.59190799
0.05450000 -0.03047737 171.62603977 -0.30477371 9.74545354 163.69892572 54.56630857
0.05451000 -0.03291634 171.59434288 -0.32916338 9.56999685 163.61980094 54.53993365
0.05452000 -0.03535484 171.56020725 -0.35354837 9.39440415 163.53835076 54.51278359
0.05453000 -0.03779283 171.52363337 -0.37792833 9.21867793 163.45457634 54.48485878
0.05454000 -0.04023029 171.48462177 -0.40230292 9.04282069 163.36847887 54.45615962
0.05455000 -0.04266718 171.44317298 -0.42667179 8.86683494 163.28005957 54.42668652
0.05456000 -0.04510346 171.39928761 -0.45103460 8.69072317 163.18931970 54.39643990
0.05457000 -0.04753910 171.35296627 -0.47539100 8.51448788 163.09626055 54.36542018
0.05458000 -0.04997406 171.30420963 -0.49974065 8.33813159 163.00088344 54.33362781
0.05459000 -0.05240832 171.25301838 -0.52408319 8.16165679 162.90318972 54.30106324
0.05460000 -0.05484183 171.19939324 -0.54841828 7.98506599 162.80318079 54.26772693
0.05461000 -0.05727456 171.14333499 -0.57274558 7.80836171 162.70085807 54.23361936
0.05462000 -0.05970647 171.08484440 -0.59706474 7.63154646 162.59622301 54.19874100
0.05463000 -0.06213754 171.02392232 -0.62137541 7.45462275 162.48927710 54.16309237
0.05464000 -0.06456773 170.96056961 -0.64567725 7.27759308 162.38002185 54.12667395
0.05465000 -0.06699699 170.89478718 -0.66996992 7.10045999 162.26845882 54.08948627
0.05466000 -0.06942531 170.82657595 -0.69425306 6.92322599 162.15458960 54.05152987
0.05467000 -0.07185263 170.75593689 -0.71852634 6.74589359 162.03841581 54.01280527
0.05468000 -0.07427894 170.68287102 -0.74278940 6.56846531 161.91993909 53.97331303
0.05469000 -0.07670419 170.60737937 -0.76704191 6.39094369 161.79916113 53.93305371
0.05470000 -0.07912835 170.52946300 -0.79128351 6.21333123 161.67608364 53.89202788
0.05471000 -0.08155139 170.44912304 -0.81551388 6.03563047 161.55070838 53.85023613
0.05472000 -0.08397326 170.36636061 -0.83973265 5.85784393 161.42303713 53.80767904
0.05473000 -0.08639395 170.28117691 -0.86393948 5.67997414 161.29307170 53.76435723
0.05474000 -0.08881340 170.19357313 -0.88813404 5.50202362 161.16081394 53.72027131
0.05475000 -0.09123160 170.10355052 -0.91231597 5.32399490 161.02626572 53.67542191
0.05476000 -0.09364849 170.01111036 -0.93648494 5.14589052 160.88942896 53.62980965
0.05477000 -0.09606406 169.91625397 -0.96064060 4.96771301 160.75030562 53.58343521
0.05478000 -0.09847826 169.81898270 -0.98478261 4.78946489 160.60889765 53.53629922
0.05479000 -0.10089106 169.71929792 -1.00891062 4.61114870 160.46520707 53.48840236
0.05480000 -0.10330243 169.61720105 -1.03302429 4.43276698 160.31923593 53.43974531
0.05481000 -0.10571233 169.51269355 -1.05712328 4.25432226 160.17098630 53.39032877
0.05482000 -0.10812073 169.40577690 -1.08120725 4.07581708 160.02046028 53.34015343
0.05483000 -0.11052759 169.29645261 -1.10527585 3.89725397 159.86766002 53.28922001
0.05484000 -0.11293287 169.18472225 -1.12932874 3.71863547 159.71258769 53.23752923
0.05485000 -0.11533656 169.07058740 -1.15336558 3.53996412 159.55524548 53.18508183
0.05486000 -0.11773860 168.95404968 -1.17738603 3.36124247 159.39563564 53.13187855
0.05487000 -0.12013897 168.83511075 -1.20138975 3.18247304 159.23376044 53.07792015
0.05488000 -0.12253764 168.71377230 -1.22537639 3.00365838 159.06962217 53.02320739
0.05489000 -0.12493456 168.59003605 -1.24934562 2.82480103 158.90322318 52.96774106
0.05490000 -0.12732971 168.46390377 -1.27329709 2.64590353 158.73456581 52.91152194
0.05491000 -0.12972305 168.33537724 -1.29723046 2.46696843 158.56365248 52.85455083
0.05492000 -0.13211454 168.20445829 -1.32114540 2.28799827 158.39048560 52.79682853
0.05493000 -0.13450416 168.07114878 -1.34504156 2.10899560 158.21506765 52.73835588
0.05494000 -0.13689186 167.93545061 -1.36891861 1.92996294 158.03740111 52.67913370
0.05495000 -0.13927762 167.79736571 -1.39277620 1.75090286 157.85748851 52.61916284
0.05496000 -0.14166140 167.65689603 -1.41661399 1.57181790 157.67533240 52.55844413
0.05497000 -0.14404317 167.51404358 -1.44043166 1.39271060 157.49093538 52.49697846
0.05498000 -0.14642288 167.36881039 -1.46422885 1.21358350 157.30430006 52.43476669
0.05499000 -0.14880052 167.22119851 -1.48800523 1.03443915 157.11542911 52.37180970
0.05500000 -0.15117605 167.07121005 -1.51176046 0.85528011 156.92432519 52.30810840
0.05501000 -0.15354942 166.91884713 -1.53549421 0.67610890 156.73099103 52.24366368
0.05502000 -0.15592061 166.76411193 -1.55920613 0.49692809 156.53542938 52.17847646
0.05503000 -0.15828959 166.60700664 -1.58289590 0.31774022 156.33764301 52.11254767
0.05504000 -0.16065632 166.44753350 -1.60656317 0.13854783 156.13763474 52.04587825
0.05505000 -0.16302076 166.28569477 -1.63020760 -0.04064653 155.93540740 51.97846913
0.05506000 -0.16538289 166.12149275 -1.65382887 -0.21984031 155.73096388 51.91032129
0.05507000 -0.16774266 165.95492978 -1.67742663 -0.39903096 155.52430708 51.84143569
